12	115	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__115_h.wav
12	115	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__115_l.wav
12	116	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__116_h.wav
12	116	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__116_l.wav
12	117	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__117_h.wav
12	117	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__117_l.wav
12	118	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__118_h.wav
12	118	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__118_l.wav
12	119	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__119_h.wav
12	119	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__119_l.wav
12	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__11_h.wav
12	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__11_l.wav
12	120	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__120_h.wav
12	120	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__120_l.wav
12	121	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__121_h.wav
12	121	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__121_l.wav
12	122	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__122_h.wav
12	122	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__122_l.wav
12	123	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__123_h.wav
12	123	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__123_l.wav
12	124	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__124_h.wav
12	124	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__124_l.wav
12	125	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__125_h.wav
12	125	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__125_l.wav
12	126	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__126_h.wav
12	126	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__126_l.wav
12	127	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__127_h.wav
12	127	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__127_l.wav
12	128	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__128_h.wav
12	128	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__128_l.wav
12	129	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__129_h.wav
12	129	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__129_l.wav
12	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__12_h.wav
12	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__12_l.wav
12	130	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__130_h.wav
12	130	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__130_l.wav
12	131	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__131_h.wav
12	131	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__131_l.wav
12	132	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__132_h.wav
12	132	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__132_l.wav
12	133	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__133_h.wav
12	133	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__133_l.wav
12	134	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__134_h.wav
12	134	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__134_l.wav
12	135	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__135_h.wav
12	135	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__135_l.wav
12	136	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__136_h.wav
12	136	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__136_l.wav
12	137	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__137_h.wav
12	137	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__137_l.wav
12	138	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__138_h.wav
12	138	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__138_l.wav
12	139	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__139_h.wav
12	139	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__139_l.wav
12	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__13_h.wav
12	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__13_l.wav
12	140	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__140_h.wav
12	140	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__140_l.wav
12	141	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__141_h.wav
12	141	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__141_l.wav
12	142	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__142_h.wav
12	142	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__142_l.wav
12	143	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__143_h.wav
12	143	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__143_l.wav
12	144	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__144_h.wav
12	144	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__144_l.wav
12	145	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__145_h.wav
12	145	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__145_l.wav
12	146	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__146_h.wav
12	146	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__146_l.wav
12	147	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__147_h.wav
12	147	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__147_l.wav
12	148	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__148_h.wav
12	148	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__148_l.wav
12	149	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__149_h.wav
12	149	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__149_l.wav
12	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__14_h.wav
12	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__14_l.wav
12	150	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__150_h.wav
12	150	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__150_l.wav
12	151	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__151_h.wav
12	151	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__151_l.wav
12	152	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__152_h.wav
12	152	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__152_l.wav
12	153	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__153_h.wav
12	153	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__153_l.wav
12	154	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__154_h.wav
12	154	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__154_l.wav
12	155	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__155_h.wav
12	155	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__155_l.wav
12	156	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__156_h.wav
12	156	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__156_l.wav
12	157	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__157_h.wav
12	157	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__157_l.wav
12	158	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__158_h.wav
12	158	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__158_l.wav
12	159	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__159_h.wav
12	159	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__159_l.wav
12	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__15_h.wav
12	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__15_l.wav
12	160	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__160_h.wav
12	160	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__160_l.wav
12	161	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__161_h.wav
12	161	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__161_l.wav
12	162	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__162_h.wav
12	162	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__162_l.wav
12	163	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__163_h.wav
12	163	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__163_l.wav
12	164	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__164_h.wav
12	164	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__164_l.wav
12	165	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__165_h.wav
12	165	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__165_l.wav
12	166	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__166_h.wav
12	166	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__166_l.wav
12	167	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__167_h.wav
12	167	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__167_l.wav
12	168	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__168_h.wav
12	168	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__168_l.wav
12	169	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__169_h.wav
12	169	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__169_l.wav
12	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__16_h.wav
12	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__16_l.wav
12	170	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__170_h.wav
12	170	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__170_l.wav
12	171	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__171_h.wav
12	171	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__171_l.wav
12	172	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__172_h.wav
12	172	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__172_l.wav
12	173	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__173_h.wav
12	173	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__173_l.wav
12	174	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__174_h.wav
12	174	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__174_l.wav
12	175	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__175_h.wav
12	175	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__175_l.wav
12	176	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__176_h.wav
12	176	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__176_l.wav
12	177	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__177_h.wav
12	177	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__177_l.wav
12	178	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__178_h.wav
12	178	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__178_l.wav
12	179	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__179_h.wav
12	179	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__179_l.wav
12	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__17_h.wav
12	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__17_l.wav
12	180	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__180_h.wav
12	180	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__180_l.wav
12	181	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__181_h.wav
12	181	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__181_l.wav
12	182	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__182_h.wav
12	182	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__182_l.wav
12	183	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__183_h.wav
12	183	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__183_l.wav
12	184	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__184_h.wav
12	184	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__184_l.wav
12	185	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__185_h.wav
12	185	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__185_l.wav
12	186	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__186_h.wav
12	186	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__186_l.wav
12	187	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__187_h.wav
12	187	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__187_l.wav
12	188	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__188_h.wav
12	188	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__188_l.wav
12	189	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__189_h.wav
12	189	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__189_l.wav
12	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__18_h.wav
12	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__18_l.wav
12	190	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__190_h.wav
12	190	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__190_l.wav
12	191	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__191_h.wav
12	191	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__191_l.wav
12	192	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__192_h.wav
12	192	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__192_l.wav
12	193	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__193_h.wav
12	193	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__193_l.wav
12	194	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__194_h.wav
12	194	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__194_l.wav
12	195	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__195_h.wav
12	195	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__195_l.wav
12	196	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__196_h.wav
12	196	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__196_l.wav
12	197	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__197_h.wav
12	197	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__197_l.wav
12	198	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__198_h.wav
12	198	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__198_l.wav
12	199	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__199_h.wav
12	199	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__199_l.wav
12	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__19_h.wav
12	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__19_l.wav
12	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__1_h.wav
12	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__1_l.wav
12	200	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__200_h.wav
12	200	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__200_l.wav
12	201	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__201_h.wav
12	201	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__201_l.wav
12	202	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__202_h.wav
12	202	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__202_l.wav
12	203	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__203_h.wav
12	203	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__203_l.wav
12	204	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__204_h.wav
12	204	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__204_l.wav
12	205	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__205_h.wav
12	205	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__205_l.wav
12	206	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__206_h.wav
12	206	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__206_l.wav
12	207	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__207_h.wav
12	207	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__207_l.wav
12	208	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__208_h.wav
12	208	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__208_l.wav
12	209	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__209_h.wav
12	209	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__209_l.wav
12	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__20_h.wav
12	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__20_l.wav
12	210	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__210_h.wav
12	210	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__210_l.wav
12	211	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__211_h.wav
12	211	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__211_l.wav
12	212	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__212_h.wav
12	212	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__212_l.wav
12	213	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__213_h.wav
12	213	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__213_l.wav
12	214	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__214_h.wav
12	214	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__214_l.wav
12	215	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__215_h.wav
12	215	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__215_l.wav
12	216	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__216_h.wav
12	216	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__216_l.wav
12	217	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__217_h.wav
12	217	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__217_l.wav
12	218	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__218_h.wav
12	218	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__218_l.wav
12	219	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__219_h.wav
12	219	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__219_l.wav
12	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__21_h.wav
12	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__21_l.wav
12	220	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__220_h.wav
12	220	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__220_l.wav
12	221	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__221_h.wav
12	221	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__221_l.wav
12	222	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__222_h.wav
12	222	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__222_l.wav
12	223	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__223_h.wav
12	223	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__223_l.wav
12	224	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__224_h.wav
12	224	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__224_l.wav
12	225	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__225_h.wav
12	225	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__225_l.wav
12	226	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__226_h.wav
12	226	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__226_l.wav
12	227	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__227_h.wav
12	227	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__227_l.wav
12	228	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__228_h.wav
12	228	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__228_l.wav
12	229	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__229_h.wav
12	229	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__229_l.wav
12	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__22_h.wav
12	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__22_l.wav
12	230	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__230_h.wav
12	230	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__230_l.wav
12	231	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__231_h.wav
12	231	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__231_l.wav
12	232	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__232_h.wav
12	232	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__232_l.wav
12	233	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__233_h.wav
12	233	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__233_l.wav
12	234	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__234_h.wav
12	234	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__234_l.wav
12	235	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__235_h.wav
12	235	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__235_l.wav
12	236	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__236_h.wav
12	236	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__236_l.wav
12	237	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__237_h.wav
12	237	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__237_l.wav
12	238	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__238_h.wav
12	238	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__238_l.wav
12	239	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__239_h.wav
12	239	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__239_l.wav
12	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__23_h.wav
12	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__23_l.wav
12	240	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__240_h.wav
12	240	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__240_l.wav
12	241	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__241_h.wav
12	241	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__241_l.wav
12	242	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__242_h.wav
12	242	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__242_l.wav
12	243	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__243_h.wav
12	243	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__243_l.wav
12	244	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__244_h.wav
12	244	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__244_l.wav
12	245	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__245_h.wav
12	245	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__245_l.wav
12	246	h	chunk_(hw:CARD=Microphone_1,DEV=0)__12cm__246_h.wav
